,< 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80 - 89,90 - 99,> 100,genero,UF,data
F,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,,0.0,F,RO,2021-06-03
M,0.0,0.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,M,RR,2021-06-03
F,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,F,RR,2021-06-03
M,0.0,0.0,,2.0,6.0,10.0,5.0,4.0,2.0,,0.0,M,SC,2021-06-03
F,0.0,0.0,2.0,2.0,4.0,1.0,3.0,,6.0,1.0,0.0,F,SC,2021-06-03
M,0.0,,7.0,23.0,54.0,102.0,65.0,37.0,29.0,5.0,,M,SP,2021-06-03
F,0.0,2.0,4.0,21.0,26.0,54.0,74.0,29.0,32.0,6.0,1.0,F,SP,2021-06-03
M,0.0,0.0,0.0,,4.0,2.0,2.0,3.0,,0.0,0.0,M,SE,2021-06-03
F,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,F,SE,2021-06-03
M,0.0,0.0,,0.0,3.0,,1.0,1.0,1.0,0.0,0.0,M,TO,2021-06-03
F,0.0,0.0,1.0,0.0,,2.0,1.0,,,0.0,0.0,F,TO,2021-06-03
F,1.0,4.0,13.0,55.0,112.0,180.0,130.0,103.0,92.0,20.0,2.0,F,all,2021-06-04
M,2.0,4.0,20.0,66.0,169.0,307.0,213.0,158.0,115.0,25.0,1.0,M,all,2021-06-04
I,,1.0,,,,,1.0,,,,,I,all,2021-06-04
M,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,M,AC,2021-06-04
F,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,F,AC,2021-06-04
M,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,M,AL,2021-06-04
F,0.0,0.0,0.0,,3.0,2.0,,0.0,0.0,,0.0,F,AL,2021-06-04
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,AP,2021-06-04
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,AP,2021-06-04
M,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,M,AM,2021-06-04
F,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,F,AM,2021-06-04
F,1.0,1.0,,3.0,7.0,4.0,1.0,2.0,4.0,0.0,1.0,F,BA,2021-06-04
M,,,2.0,1.0,7.0,12.0,9.0,4.0,3.0,0.0,,M,BA,2021-06-04
M,0.0,0.0,,2.0,4.0,7.0,8.0,7.0,2.0,,1.0,M,CE,2021-06-04
F,0.0,0.0,1.0,1.0,3.0,7.0,4.0,4.0,4.0,1.0,,F,CE,2021-06-04
M,0.0,0.0,,,3.0,4.0,1.0,1.0,,0.0,0.0,M,DF,2021-06-04
F,0.0,0.0,1.0,3.0,1.0,5.0,,2.0,1.0,0.0,0.0,F,DF,2021-06-04
M,0.0,0.0,0.0,,3.0,7.0,4.0,4.0,2.0,0.0,0.0,M,ES,2021-06-04
F,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,3.0,0.0,0.0,F,ES,2021-06-04
M,0.0,1.0,0.0,1.0,6.0,9.0,8.0,4.0,2.0,0.0,0.0,M,GO,2021-06-04
F,0.0,,0.0,2.0,4.0,8.0,4.0,4.0,,0.0,0.0,F,GO,2021-06-04
M,0.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0,3.0,1.0,0.0,M,MA,2021-06-04
F,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,,,0.0,F,MA,2021-06-04
M,0.0,,3.0,3.0,4.0,10.0,3.0,2.0,,,0.0,M,MT,2021-06-04
F,0.0,,,1.0,5.0,8.0,1.0,2.0,1.0,1.0,0.0,F,MT,2021-06-04
I,,1.0,,,,,,,,,,I,MT,2021-06-04
M,0.0,0.0,2.0,1.0,3.0,6.0,6.0,4.0,4.0,0.0,0.0,M,MS,2021-06-04
F,0.0,0.0,,1.0,6.0,5.0,2.0,3.0,2.0,0.0,0.0,F,MS,2021-06-04
M,0.0,0.0,1.0,7.0,10.0,26.0,19.0,14.0,14.0,3.0,,M,MG,2021-06-04
F,0.0,0.0,,5.0,8.0,17.0,18.0,15.0,13.0,1.0,1.0,F,MG,2021-06-04
M,0.0,0.0,0.0,,3.0,2.0,3.0,2.0,2.0,0.0,0.0,M,PA,2021-06-04
F,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,,0.0,0.0,F,PA,2021-06-04
M,0.0,0.0,0.0,2.0,4.0,6.0,4.0,5.0,2.0,1.0,0.0,M,PB,2021-06-04
F,0.0,0.0,0.0,2.0,5.0,2.0,2.0,,3.0,,0.0,F,PB,2021-06-04
M,1.0,0.0,3.0,9.0,20.0,45.0,19.0,9.0,12.0,2.0,0.0,M,PR,2021-06-04
F,,0.0,4.0,4.0,14.0,17.0,17.0,19.0,10.0,,0.0,F,PR,2021-06-04
M,0.0,0.0,1.0,5.0,11.0,13.0,12.0,13.0,6.0,2.0,0.0,M,PE,2021-06-04
F,0.0,0.0,,1.0,4.0,10.0,5.0,7.0,8.0,1.0,0.0,F,PE,2021-06-04
M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,M,PI,2021-06-04
F,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,F,PI,2021-06-04
M,0.0,,,8.0,16.0,34.0,15.0,22.0,5.0,2.0,0.0,M,RJ,2021-06-04
F,0.0,1.0,1.0,2.0,8.0,22.0,11.0,10.0,10.0,3.0,0.0,F,RJ,2021-06-04
M,0.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,M,RN,2021-06-04
F,0.0,0.0,,4.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,F,RN,2021-06-04
M,0.0,0.0,,5.0,10.0,16.0,10.0,13.0,9.0,,0.0,M,RS,2021-06-04
F,0.0,0.0,1.0,4.0,3.0,10.0,7.0,6.0,7.0,4.0,0.0,F,RS,2021-06-04
I,,,,,,,1.0,,,,,I,RS,2021-06-04
M,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,M,RO,2021-06-04
F,0.0,,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,F,RO,2021-06-04
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,M,RR,2021-06-04
F,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,F,RR,2021-06-04
M,0.0,0.0,1.0,2.0,4.0,8.0,6.0,3.0,3.0,0.0,0.0,M,SC,2021-06-04
F,0.0,0.0,,,4.0,5.0,2.0,3.0,1.0,0.0,0.0,F,SC,2021-06-04
M,0.0,2.0,5.0,14.0,50.0,84.0,74.0,41.0,40.0,10.0,0.0,M,SP,2021-06-04
F,0.0,2.0,5.0,18.0,25.0,46.0,43.0,18.0,18.0,8.0,0.0,F,SP,2021-06-04
M,1.0,0.0,0.0,3.0,2.0,6.0,3.0,2.0,1.0,1.0,0.0,M,SE,2021-06-04
F,,0.0,0.0,1.0,1.0,2.0,2.0,,3.0,1.0,0.0,F,SE,2021-06-04
M,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,3.0,1.0,0.0,M,TO,2021-06-04
F,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,F,TO,2021-06-04
F,1.0,5.0,20.0,64.0,120.0,195.0,135.0,90.0,89.0,34.0,,F,all,2021-06-05
M,1.0,5.0,18.0,89.0,165.0,291.0,169.0,146.0,109.0,33.0,2.0,M,all,2021-06-05
I,,,,,1.0,,,,,,,I,all,2021-06-05
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,AC,2021-06-05
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,AC,2021-06-05
M,0.0,1.0,0.0,,3.0,1.0,,1.0,2.0,0.0,0.0,M,AL,2021-06-05
F,0.0,,0.0,1.0,,,1.0,1.0,,0.0,0.0,F,AL,2021-06-05
M,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,M,AP,2021-06-05
F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,F,AP,2021-06-05
M,0.0,0.0,0.0,,1.0,0.0,,1.0,0.0,0.0,0.0,M,AM,2021-06-05
F,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,F,AM,2021-06-05
M,0.0,1.0,,4.0,8.0,6.0,3.0,5.0,7.0,1.0,0.0,M,BA,2021-06-05
F,0.0,,1.0,5.0,3.0,6.0,5.0,3.0,1.0,3.0,0.0,F,BA,2021-06-05
M,1.0,0.0,,1.0,1.0,7.0,3.0,7.0,4.0,,0.0,M,CE,2021-06-05
F,,0.0,1.0,3.0,3.0,5.0,1.0,4.0,5.0,1.0,0.0,F,CE,2021-06-05
I,,,,,1.0,,,,,,,I,CE,2021-06-05
M,0.0,0.0,0.0,1.0,1.0,5.0,,0.0,,1.0,0.0,M,DF,2021-06-05
F,0.0,0.0,0.0,,1.0,2.0,1.0,0.0,1.0,,0.0,F,DF,2021-06-05
M,0.0,0.0,,2.0,1.0,2.0,5.0,1.0,,0.0,0.0,M,ES,2021-06-05
F,0.0,0.0,1.0,1.0,,1.0,4.0,,1.0,0.0,0.0,F,ES,2021-06-05
M,0.0,0.0,1.0,6.0,10.0,14.0,2.0,5.0,3.0,0.0,0.0,M,GO,2021-06-05
F,0.0,0.0,,3.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,F,GO,2021-06-05
M,0.0,0.0,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,M,MA,2021-06-05
F,0.0,0.0,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,0.0,F,MA,2021-06-05
M,0.0,,0.0,1.0,4.0,6.0,1.0,2.0,,,0.0,M,MT,2021-06-05
F,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,F,MT,2021-06-05
M,0.0,0.0,0.0,2.0,6.0,4.0,5.0,7.0,6.0,2.0,0.0,M,MS,2021-06-05
F,0.0,0.0,0.0,1.0,4.0,5.0,6.0,5.0,1.0,1.0,0.0,F,MS,2021-06-05
M,0.0,1.0,0.0,11.0,17.0,30.0,18.0,11.0,13.0,4.0,0.0,M,MG,2021-06-05
F,0.0,,0.0,7.0,16.0,21.0,13.0,8.0,10.0,1.0,0.0,F,MG,2021-06-05
M,0.0,0.0,0.0,1.0,3.0,2.0,,1.0,0.0,0.0,0.0,M,PA,2021-06-05
F,0.0,0.0,0.0,1.0,2.0,2.0,4.0,,0.0,0.0,0.0,F,PA,2021-06-05
M,0.0,,2.0,1.0,4.0,5.0,1.0,3.0,3.0,,1.0,M,PB,2021-06-05
F,0.0,1.0,,1.0,2.0,2.0,5.0,2.0,3.0,1.0,,F,PB,2021-06-05
M,0.0,1.0,4.0,7.0,19.0,43.0,12.0,12.0,7.0,1.0,0.0,M,PR,2021-06-05
F,0.0,,5.0,4.0,18.0,23.0,8.0,7.0,10.0,2.0,0.0,F,PR,2021-06-05
M,0.0,,0.0,5.0,6.0,12.0,10.0,7.0,3.0,2.0,0.0,M,PE,2021-06-05
F,0.0,1.0,0.0,4.0,2.0,7.0,8.0,7.0,2.0,,0.0,F,PE,2021-06-05
M,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,M,PI,2021-06-05
F,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,0.0,F,PI,2021-06-05
M,0.0,1.0,1.0,9.0,17.0,29.0,16.0,16.0,12.0,1.0,0.0,M,RJ,2021-06-05
F,0.0,,2.0,3.0,12.0,19.0,11.0,9.0,6.0,2.0,0.0,F,RJ,2021-06-05
M,0.0,0.0,1.0,,1.0,4.0,4.0,3.0,0.0,0.0,0.0,M,RN,2021-06-05
F,0.0,0.0,2.0,1.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,F,RN,2021-06-05
F,1.0,0.0,1.0,1.0,3.0,13.0,7.0,5.0,13.0,2.0,0.0,F,RS,2021-06-05
M,,0.0,1.0,6.0,6.0,9.0,9.0,6.0,9.0,5.0,0.0,M,RS,2021-06-05
M,0.0,0.0,,0.0,2.0,1.0,,1.0,0.0,0.0,0.0,M,RO,2021-06-05
F,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,F,RO,2021-06-05
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M,RR,2021-06-05
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,F,RR,2021-06-05
M,0.0,0.0,0.0,3.0,6.0,9.0,3.0,2.0,7.0,1.0,0.0,M,SC,2021-06-05
F,0.0,0.0,0.0,2.0,3.0,10.0,1.0,3.0,4.0,3.0,0.0,F,SC,2021-06-05
M,0.0,,7.0,24.0,46.0,95.0,68.0,46.0,31.0,14.0,0.0,M,SP,2021-06-05
F,0.0,2.0,5.0,23.0,38.0,59.0,49.0,26.0,25.0,15.0,0.0,F,SP,2021-06-05
M,0.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,,,0.0,M,SE,2021-06-05
F,0.0,0.0,,,,2.0,2.0,1.0,2.0,1.0,0.0,F,SE,2021-06-05
M,0.0,0.0,0.0,1.0,,3.0,1.0,4.0,1.0,0.0,0.0,M,TO,2021-06-05
F,0.0,0.0,0.0,,1.0,1.0,,,,0.0,0.0,F,TO,2021-06-05
M,0.0,3.0,18.0,100.0,175.0,295.0,202.0,134.0,110.0,29.0,,M,all,2021-06-06
F,0.0,4.0,14.0,41.0,128.0,204.0,136.0,104.0,77.0,31.0,2.0,F,all,2021-06-06
M,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,M,AC,2021-06-06
F,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,F,AC,2021-06-06
M,0.0,,0.0,0.0,1.0,2.0,1.0,2.0,,0.0,0.0,M,AL,2021-06-06
F,0.0,1.0,0.0,0.0,,3.0,,1.0,1.0,0.0,0.0,F,AL,2021-06-06
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,AP,2021-06-06
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,AP,2021-06-06
M,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,,0.0,0.0,M,AM,2021-06-06
F,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,1.0,0.0,0.0,F,AM,2021-06-06
M,0.0,0.0,1.0,2.0,6.0,4.0,6.0,4.0,6.0,,0.0,M,BA,2021-06-06
F,0.0,0.0,,2.0,4.0,2.0,2.0,7.0,5.0,2.0,0.0,F,BA,2021-06-06
M,0.0,0.0,1.0,6.0,4.0,3.0,3.0,4.0,4.0,2.0,,M,CE,2021-06-06
F,0.0,0.0,,1.0,5.0,7.0,3.0,,,1.0,1.0,F,CE,2021-06-06
M,0.0,0.0,,1.0,,6.0,1.0,1.0,,0.0,0.0,M,DF,2021-06-06
F,0.0,0.0,1.0,,1.0,4.0,1.0,2.0,1.0,0.0,0.0,F,DF,2021-06-06
M,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,2.0,1.0,0.0,M,ES,2021-06-06
F,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,,0.0,F,ES,2021-06-06
M,0.0,0.0,0.0,6.0,7.0,7.0,5.0,4.0,3.0,0.0,0.0,M,GO,2021-06-06
F,0.0,0.0,0.0,,3.0,7.0,6.0,2.0,1.0,0.0,0.0,F,GO,2021-06-06
M,0.0,0.0,0.0,,3.0,5.0,1.0,2.0,0.0,0.0,0.0,M,MA,2021-06-06
F,0.0,0.0,0.0,1.0,1.0,4.0,,1.0,0.0,0.0,0.0,F,MA,2021-06-06
M,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,M,MT,2021-06-06
F,0.0,0.0,0.0,4.0,,3.0,1.0,,,,0.0,F,MT,2021-06-06
M,0.0,0.0,1.0,4.0,5.0,4.0,8.0,3.0,2.0,1.0,0.0,M,MS,2021-06-06
F,0.0,0.0,,1.0,7.0,6.0,2.0,2.0,2.0,,0.0,F,MS,2021-06-06
M,0.0,0.0,1.0,5.0,16.0,26.0,24.0,16.0,13.0,2.0,0.0,M,MG,2021-06-06
F,0.0,0.0,1.0,6.0,10.0,16.0,19.0,13.0,11.0,6.0,0.0,F,MG,2021-06-06
M,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,0.0,,0.0,M,PA,2021-06-06
F,0.0,0.0,0.0,,,1.0,2.0,1.0,0.0,1.0,0.0,F,PA,2021-06-06
M,0.0,0.0,0.0,1.0,9.0,3.0,,2.0,2.0,2.0,0.0,M,PB,2021-06-06
F,0.0,0.0,0.0,1.0,6.0,4.0,5.0,1.0,4.0,,0.0,F,PB,2021-06-06
M,0.0,0.0,3.0,10.0,18.0,32.0,23.0,14.0,11.0,3.0,0.0,M,PR,2021-06-06
F,0.0,0.0,,4.0,18.0,24.0,19.0,9.0,6.0,1.0,0.0,F,PR,2021-06-06
M,0.0,0.0,,7.0,5.0,14.0,7.0,3.0,7.0,0.0,0.0,M,PE,2021-06-06
F,0.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,F,PE,2021-06-06
M,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,M,PI,2021-06-06
F,0.0,0.0,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,F,PI,2021-06-06
M,0.0,2.0,3.0,13.0,14.0,26.0,14.0,7.0,6.0,1.0,,M,RJ,2021-06-06
F,0.0,1.0,1.0,3.0,13.0,26.0,12.0,11.0,7.0,5.0,1.0,F,RJ,2021-06-06
M,0.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,,0.0,0.0,M,RN,2021-06-06
F,0.0,0.0,0.0,,4.0,,,,1.0,0.0,0.0,F,RN,2021-06-06
M,0.0,1.0,0.0,2.0,7.0,11.0,16.0,12.0,10.0,3.0,0.0,M,RS,2021-06-06
F,0.0,,0.0,1.0,8.0,13.0,10.0,7.0,8.0,1.0,0.0,F,RS,2021-06-06
M,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,1.0,0.0,M,RO,2021-06-06
F,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,F,RO,2021-06-06
M,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,M,RR,2021-06-06
F,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,F,RR,2021-06-06
M,0.0,,1.0,3.0,6.0,5.0,9.0,1.0,3.0,1.0,0.0,M,SC,2021-06-06
F,0.0,1.0,,1.0,5.0,6.0,2.0,1.0,3.0,,0.0,F,SC,2021-06-06
M,0.0,,6.0,26.0,62.0,121.0,62.0,46.0,36.0,9.0,0.0,M,SP,2021-06-06
F,0.0,1.0,8.0,13.0,34.0,61.0,43.0,38.0,19.0,13.0,0.0,F,SP,2021-06-06
M,0.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,M,SE,2021-06-06
F,0.0,0.0,0.0,,1.0,4.0,1.0,,3.0,1.0,0.0,F,SE,2021-06-06
M,0.0,0.0,,3.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,M,TO,2021-06-06
F,0.0,0.0,1.0,,,1.0,0.0,,,0.0,0.0,F,TO,2021-06-06
F,1.0,5.0,17.0,44.0,143.0,196.0,148.0,116.0,97.0,41.0,3.0,F,all,2021-06-07
M,1.0,1.0,16.0,71.0,163.0,300.0,179.0,124.0,104.0,27.0,,M,all,2021-06-07
M,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,M,AC,2021-06-07
F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,F,AC,2021-06-07
M,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,,0.0,0.0,M,AL,2021-06-07
F,0.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,F,AL,2021-06-07
M,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,M,AP,2021-06-07
F,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,F,AP,2021-06-07
F,1.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,F,AM,2021-06-07
M,,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,M,AM,2021-06-07
M,0.0,1.0,0.0,4.0,9.0,8.0,2.0,4.0,3.0,3.0,0.0,M,BA,2021-06-07
F,0.0,,0.0,2.0,7.0,5.0,3.0,2.0,1.0,1.0,0.0,F,BA,2021-06-07
M,0.0,,1.0,3.0,2.0,12.0,7.0,6.0,4.0,1.0,0.0,M,CE,2021-06-07
F,0.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,2.0,0.0,F,CE,2021-06-07
M,0.0,0.0,,2.0,2.0,5.0,,3.0,2.0,0.0,0.0,M,DF,2021-06-07
F,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,F,DF,2021-06-07
M,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,,0.0,M,ES,2021-06-07
F,0.0,0.0,0.0,,7.0,1.0,0.0,1.0,3.0,2.0,0.0,F,ES,2021-06-07
M,0.0,0.0,1.0,2.0,6.0,8.0,8.0,3.0,2.0,0.0,0.0,M,GO,2021-06-07
F,0.0,0.0,,1.0,6.0,7.0,4.0,6.0,5.0,0.0,0.0,F,GO,2021-06-07
M,0.0,0.0,,1.0,5.0,1.0,1.0,,,1.0,0.0,M,MA,2021-06-07
F,0.0,0.0,1.0,,,4.0,3.0,1.0,1.0,,0.0,F,MA,2021-06-07
M,0.0,0.0,0.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,M,MT,2021-06-07
F,0.0,0.0,0.0,,1.0,5.0,2.0,1.0,0.0,0.0,0.0,F,MT,2021-06-07
M,0.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,3.0,0.0,0.0,M,MS,2021-06-07
F,0.0,0.0,0.0,0.0,3.0,6.0,2.0,9.0,,0.0,0.0,F,MS,2021-06-07
M,0.0,,3.0,10.0,10.0,31.0,23.0,9.0,4.0,2.0,0.0,M,MG,2021-06-07
F,0.0,2.0,4.0,2.0,14.0,21.0,13.0,8.0,14.0,8.0,0.0,F,MG,2021-06-07
M,0.0,0.0,0.0,1.0,2.0,5.0,4.0,,3.0,1.0,0.0,M,PA,2021-06-07
F,0.0,0.0,0.0,,,,2.0,2.0,1.0,,0.0,F,PA,2021-06-07
M,0.0,0.0,0.0,3.0,5.0,4.0,4.0,6.0,1.0,2.0,0.0,M,PB,2021-06-07
F,0.0,0.0,0.0,2.0,5.0,5.0,2.0,,1.0,1.0,0.0,F,PB,2021-06-07
M,0.0,0.0,1.0,4.0,16.0,46.0,15.0,19.0,7.0,1.0,0.0,M,PR,2021-06-07
F,0.0,0.0,2.0,3.0,18.0,22.0,8.0,6.0,6.0,4.0,0.0,F,PR,2021-06-07
M,0.0,0.0,1.0,,7.0,9.0,4.0,2.0,5.0,0.0,0.0,M,PE,2021-06-07
F,0.0,0.0,,1.0,,4.0,3.0,6.0,5.0,0.0,0.0,F,PE,2021-06-07
M,0.0,0.0,0.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,M,PI,2021-06-07
F,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,F,PI,2021-06-07
M,0.0,0.0,,4.0,8.0,22.0,12.0,16.0,9.0,2.0,,M,RJ,2021-06-07
F,0.0,0.0,1.0,1.0,10.0,12.0,15.0,12.0,14.0,5.0,1.0,F,RJ,2021-06-07
M,0.0,0.0,0.0,,3.0,6.0,,1.0,,1.0,0.0,M,RN,2021-06-07
F,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,,0.0,F,RN,2021-06-07
M,1.0,0.0,1.0,5.0,8.0,22.0,15.0,7.0,9.0,3.0,0.0,M,RS,2021-06-07
F,,0.0,2.0,2.0,11.0,8.0,8.0,3.0,7.0,2.0,0.0,F,RS,2021-06-07
M,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,M,RO,2021-06-07
F,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,0.0,F,RO,2021-06-07
M,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,M,RR,2021-06-07
F,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,F,RR,2021-06-07
M,0.0,0.0,0.0,1.0,4.0,12.0,9.0,1.0,6.0,,0.0,M,SC,2021-06-07
F,0.0,0.0,0.0,,7.0,7.0,6.0,4.0,1.0,1.0,0.0,F,SC,2021-06-07
M,0.0,,8.0,22.0,52.0,84.0,62.0,36.0,41.0,9.0,,M,SP,2021-06-07
F,0.0,1.0,5.0,22.0,41.0,68.0,60.0,42.0,26.0,14.0,2.0,F,SP,2021-06-07
M,0.0,,0.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,M,SE,2021-06-07
F,0.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,,0.0,F,SE,2021-06-07
M,0.0,0.0,0.0,,2.0,2.0,2.0,,,0.0,0.0,M,TO,2021-06-07
F,0.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,0.0,F,TO,2021-06-07
M,0.0,3.0,18.0,80.0,168.0,247.0,163.0,112.0,89.0,25.0,,M,all,2021-06-08
F,0.0,3.0,16.0,52.0,109.0,203.0,129.0,107.0,84.0,39.0,2.0,F,all,2021-06-08
I,,1.0,,,,,,,,,,I,all,2021-06-08
M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,M,AC,2021-06-08
F,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,F,AC,2021-06-08
M,0.0,0.0,,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,M,AL,2021-06-08
F,0.0,0.0,1.0,0.0,4.0,2.0,,1.0,,,0.0,F,AL,2021-06-08
M,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,M,AP,2021-06-08
F,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,F,AP,2021-06-08
M,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,M,AM,2021-06-08
F,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,F,AM,2021-06-08
M,0.0,,,8.0,15.0,5.0,7.0,2.0,3.0,1.0,0.0,M,BA,2021-06-08
F,0.0,1.0,1.0,,7.0,5.0,3.0,6.0,,,0.0,F,BA,2021-06-08
M,0.0,0.0,1.0,,3.0,8.0,2.0,2.0,1.0,0.0,,M,CE,2021-06-08
F,0.0,0.0,1.0,3.0,2.0,7.0,1.0,4.0,2.0,0.0,1.0,F,CE,2021-06-08
M,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,M,DF,2021-06-08
F,0.0,0.0,0.0,1.0,,1.0,4.0,1.0,1.0,,0.0,F,DF,2021-06-08
M,0.0,0.0,0.0,1.0,1.0,5.0,1.0,,1.0,0.0,0.0,M,ES,2021-06-08
